1,"Dispone l'art. 1874 del codice civile che, se la
rendita è costituita a favore di più persone:","La parte spettante al creditore premorto si
accresce a favore degli altri, salvo patto
contrario.","La parte spettante al creditore premorto non si
accresce a favore degli altri, salvo patto
contrario.","La parte spettante al creditore premorto non si
accresce in nessun caso a favore degli altri.","La parte spettante al creditore premorto si
accresce in ogni caso a favore degli altri."
843,"In materia di obbligazioni, il caso
dell'acquirente di un immobile che, sino alla
concorrenza del prezzo di acquisto, paga uno
o più creditori a favore dei quali l'immobile è
ipotecato, dà luogo ai sensi dell'art. 1203 del
codice civile:",Alla surrogazione legale.,Alla surrogazione per volontà del creditore.,Alla surrogazione per volontà del debitore.,"Alla surrogazione per volontà dei terzi
garanti."
844,"Ai sensi dell'art. 1938 del codice civile, la
fidejussione può essere prestata anche per
un'obbligazione condizionale o futura?","Si, ma con la previsione, per l'obbligazione
futura, dell'importo massimo garantito.","Può essere prestata solo per un'obbligazione
condizionale.","Può essere prestata anche per un'obbligazione
futura.","No, in nessuno dei due casi."
845,"All'istituto della novazione soggettiva, si
applicano, secondo quanto previsto dall'art.
1235 del codice civile, le norme relative
all'accollo?",Si.,"No, si applicano solo le norme relative alla
delegazione.","No, si applicano solo le norme
all'espromissione.","No, le norme relative all'espromissione
trovano applicazione solo nella novazione
oggettiva."
846,"A norma dell'art. 1316 del codice civile, è
indivisibile l'obbligazione:","Che ha per oggetto una cosa o un fatto che
non è suscettibile di divisione per sua natura
o non lo è per il modo in cui è stato
considerato dalle parti contraenti.","Che ha per oggetto esclusivamente una cosa o
un fatto che non è suscettibile di divisione per
sua natura.","Che ha per oggetto esclusivamente una cosa o
un fatto che non è suscettibile di divisione per
il modo in cui è stato considerato dalle parti
contraenti.","Che ha per oggetto esclusivamente un bene
divisibile per natura, ma le parti contraenti
hanno convenuto di non considerarlo tale."
847,"Quale tra le seguenti affermazioni risulta
errata, rispetto alla disciplina in materia di
enfiteusi contenuta nel Libro III, Titolo III
(art. da 957 a 977) del codice civile?",La subenfiteusi è ammessa.,"Quando il fondo enfiteutico perisce
interamente, l'enfiteusi si estingue.","L'obbligo del pagamento del canone grava
solidalmente su tutti i coenfiteuti e sugli eredi
dell'enfiteuta finché dura la comunione.","L'enfiteuta ha gli stessi diritti che avrebbe il
proprietario sui frutti del fondo, sul tesoro e
relativamente alle utilizzazioni del sottosuolo
in conformità delle disposizioni delle leggi
speciali."
848,"È corretto affermare, a norma dell'art. 1293
del codice civile, che la solidarietà è esclusa
dal fatto che i singoli debitori siano tenuti
ciascuno con modalità diverse?",No.,Sì.,"No, la solidarietà è esclusa solo qualora il
debitore comune sia tenuto con modalità
diverse di fronte ai singoli creditori.","No, l'art. 1293 non disciplina tale fattispecie."
849,"La somministrazione è il contratto con il
quale una parte si obbliga, verso corrispettivo
di un prezzo, a eseguire, a favore dell'altra,
prestazioni periodiche o continuative di cose.
Il patto con cui l'avente diritto alla
somministrazione si obbliga a dare la
preferenza al somministrante nella
stipulazione di un successivo contratto per lo
stesso oggetto, ai sensi dell'art. 1566 del
codice civile, è:","Valido purché la durata dell'obbligo non
ecceda il termine di cinque anni.",Nullo.,Annullabile.,"Valido purché la durata dell'obbligo non
ecceda il termine di due anni."
850,"Nell'ambito delle disposizioni contenute nel
Libro IV, Titolo I, Capo II del codice civile,
dedicato all'adempimento delle obbligazioni,
l'art. 1200 prevede che:","Il creditore che ha ricevuto il pagamento deve
consentire la liberazione dei beni dalle
garanzie reali date per il credito e da ogni
altro vincolo che comunque ne limiti la
disponibilità.","Il creditore che riceve il pagamento deve, a
richiesta e a spese del debitore, rilasciare
quietanza.","Il rilascio da parte del creditore di una
quietanza per il capitale fa presumere il
pagamento degli interessi.","Il creditore che riceve il pagamento deve
farne annotazione sul titolo, se questo non è
restituito al debitore."
851,"Il termine iniziale per la prescrizione
dell'azione di annullamento del contratto per
violenza, ove ammessa, decorre, ai sensi
dell'art. 1442 del codice civile:",Dal giorno in cui è cessata la violenza.,Dal giorno dell'esecuzione del contratto.,Dal giorno della conclusione del contratto.,Dal giorno in cui è iniziata la violenza.
852,"Quale delle seguenti affermazioni riferita alla
fase di pendenza della condizione è conforme
al disposto dell'art. 1356 del codice civile?","L'acquirente di un diritto sotto condizione
risolutiva può, in pendenza di questa,
esercitarlo, ma l'altro contraente può
compiere atti conservativi.","L'acquirente di un diritto può solo compiere
atti conservativi se la condizione è risolutiva.","L'acquirente di un diritto può, in pendenza
della condizione sospensiva, esercitarlo, ma
l'altro contraente può compiere atti
conservativi.","L'acquirente di un diritto non può compiere
atti conservativi se la condizione è
sospensiva."
853,"Nel contratto di vendita il venditore può
riservarsi il diritto di riavere la proprietà della
cosa venduta mediante la restituzione del
prezzo e i rimborsi stabiliti dalla legge. A
norma dell'art. 1501 del codice civile, nella
vendita di beni immobili il termine per il
riscatto:",Non può essere maggiore di cinque anni.,Non può essere maggiore di due anni.,Non può essere maggiore di un anno.,Non può essere maggiore di tre anni.
854,"Ai sensi dell'art. 2939 del codice civile, la
prescrizione può essere opposta dai creditori
qualora la parte non la faccia valere?","Si, può essere opposta dai creditori e da
chiunque vi abbia interesse, qualora la parte
non la faccia valere ed anche se vi ha
rinunciato.","Si, ma solo dai creditori privilegiati.","No, l'art. 2939 lo esclude espressamente.","No, può essere opposta dai creditori solo se la
parte vi ha rinunciato."
855,"L'art. 820 del codice civile opera una netta
distinzione tra frutti naturali e frutti civili,
comprendendo tra i primi:",I prodotti agricoli.,Le rendite vitalizie.,Gli interessi dei capitali.,I canoni enfiteutici.
856,"È corretto affermare, ai sensi dell'articolo
2901 del codice civile, in materia di azione
revocatoria, che il creditore può domandare
che siano dichiarati inefficaci nei suoi
confronti gli atti di disposizione del
patrimonio con i quali il debitore rechi
pregiudizio alle sue ragioni, quando
concorrono le condizioni indicate nello stesso
articolo?","Sì, anche se il credito è soggetto a condizione
o a termine.","No, ad eccezione dei casi tassativamente
previsti dalla legge.","Sì, ma non qualora il credito sia soggetto a
condizione.","Sì, ma non qualora il credito sia soggetto a
termine."
857,"A norma dell'art. 1427 del codice civile, il
contraente, il cui consenso fu dato per errore,
estorto con violenza o carpito con dolo:","Può chiedere l'annullamento del contratto
secondo le disposizioni degli art. 1428 e
seguenti del codice civile.","Può chiedere che venga dichiarata la nullità
del contratto.","Può agire per ottenere la rescissione del
contratto.","Può agire per ottenere la risoluzione del
contratto."
858,"Qual è, a norma dell'art. 1552 del codice
civile, il contratto che ha per oggetto il
reciproco trasferimento della proprietà di
cose, o di altri diritti, da un contraente
all'altro?",La permuta.,Il baratto.,La somministrazione.,Lo scambio.
859,"Si individui quale/i delle seguenti
affermazioni è/sono conforme/i alla disciplina
contenuta nel codice civile in merito al
contratto di mutuo: 1) Se è stata convenuta la
restituzione rateale delle cose mutuate e il
mutuatario non adempie l'obbligo del
pagamento anche di una sola rata, il mutuante
può chiedere, secondo le circostanze,
l'immediata restituzione dell'intero; 2) Se
sono convenuti interessi usurari, il contratto è
nullo; 3) Se è stata convenuta la restituzione
rateale delle cose mutuate e il mutuatario non
adempie l'obbligo del pagamento di almeno
due rate, il mutuante può chiedere, secondo le
circostanze, l'immediata restituzione
dell'intero; 4) Il termine per la restituzione si
presume stipulato a favore di entrambe le
parti e, se il mutuo è a titolo gratuito, a favore
del mutuatario.",La n. 1 e la n. 4.,"La n. 1, la n. 2 e la n. 4.","La n. 2, la n. 3 e la n. 4.",Tutte le quattro affermazioni.
860,"Quale istituto civilistico disciplina gli effetti
del tempo sulle situazioni giuridiche non
esercitate dal titolare entro i termini prefissati
dal legislatore ed assolve alla funzione di
paralizzare, attraverso il diniego della tutela,
le pretese esercitate tardivamente?",La prescrizione.,L'usucapione.,La decadenza.,La perenzione.
861,"Indicare quale/i della/e seguente/i
affermazione/i è/sono conforme/i al disposto
dell'articolo 1104 del codice civile: 1) ciascun
partecipante deve contribuire nelle spese
necessarie per la conservazione e per il
godimento della cosa comune e nelle spese
deliberate dalla maggioranza a norma delle
disposizioni seguenti, salva la facoltà di
liberarsene con la rinunzia al suo diritto; 2) la
rinunzia non giova al partecipante che abbia
anche tacitamente approvato la spesa; 3) Il
cessionario del partecipante non è tenuto in
solido con il cedente a pagare i contributi da
questo dovuti e non versati.",La n. 1 e la n. 2.,Tutte e tre le affermazioni.,La n. 2 e la n. 3.,La n. 1 e la n. 3.
862,"Prevede espressamente l'art. 1219 del codice
civile che il debitore è costituito in mora:","Mediante intimazione o richiesta fatta per
iscritto.","Solo mediante intimazione fatta con atto
notificato nelle forme prescritte per gli atti di
citazione.","Mediante richiesta fatta per iscritto o alla
presenza di due testimoni.",Anche mediante semplice richiesta verbale.
863,"A norma dell'art. 1290 del codice civile in
materia di impossibilità sopravvenuta di
entrambe le prestazioni nell'obbligazione
alternativa, è corretto affermare che, qualora
entrambe le prestazioni siano divenute
impossibili e il debitore debba rispondere
riguardo a una di esse, egli deve pagare
l'equivalente di quella che è divenuta
impossibile per l'ultima?","Sì, se la scelta spettava a lui.","Sì, se la scelta spettava al creditore.","No, può domandare l'equivalente dell'una o
dell'altra.","No, l'art. 1290 non disciplina tale fattispecie."
864,"Nel contratto estimatorio, a norma del
disposto dell'art. 1558 del codice civile, i
creditori di colui che ha ricevuto la cosa
possono sottoporla a pignoramento o a
sequestro?","No, finché non ne sia stato pagato il prezzo.","Si, sempre.","No, mai.","Finché non ne sia stato pagato il prezzo non
possono sottoporla a sequestro, mentre è
sempre possibile il pignoramento."
865,"Cosa comporta, ai sensi dell'art 1419, 1°
comma, del codice civile, la nullità di singole
clausole del contratto?","La nullità dell'intero contratto, se risulta che i
contraenti non lo avrebbero concluso senza
quella parte del suo contenuto che è colpita
dalla nullità.",In ogni caso la nullità dell'intero contratto.,L'annullabilità dell'intero contratto.,"L'inefficacia dell'intero contratto fino a
quando non siano ripristinate le condizioni
previste dal codice."
866,"Ai sensi dell'art. 2947 del codice civile, il
diritto al risarcimento del danno derivante da
fatto illecito:","Si prescrive in cinque anni dal giorno in cui il
fatto si è verificato.",É imprescrittibile.,"Si prescrive in cinque anni dalla data di
estinzione del reato.","Si prescrive in cinque anni dalla data in cui la
sentenza è divenuta irrevocabile."
867,"Quale/i delle seguenti affermazioni
risulta/risultano conforme/i all'art. 243 bis del
codice civile: 1) l'azione di disconoscimento
di paternità del figlio nato nel matrimonio
può essere esercitata dal marito, dalla madre e
dal figlio medesimo; 2) chi esercita l'azione di
paternità del figlio nato nel matrimonio è
ammesso a provare che non sussiste rapporto
di filiazione tra il figlio e il presunto padre; 3)
la sola dichiarazione della madre di
disconoscimento del rapporto di filiazione tra
il figlio e il proprio marito costituisce
presunzione di esclusione della paternità.?",La n. 1 e la n. 2.,La n. 2 e la n. 3.,La n. 1 e la n. 3.,Tutte e tre le affermazioni.
868,"Ai sensi dell'art. 905, comma 1, del codice
civile, non si possono aprire vedute dirette
verso il fondo chiuso o non chiuso e neppure
sopra il tetto del vicino, se tra il fondo di
questi e la faccia esteriore del muro in cui si
aprono le vedute dirette non vi sia la distanza
di:",Un metro e mezzo.,Due metri.,Due metri e mezzo.,Tre metri.
869,"Ai sensi dell'art. 1199 del codice civile, il
rilascio di una quietanza per il capitale fa
presumere che siano stati pagati anche gli
interessi?",Si.,No.,"Sì, per quietanze fino a euro 500,00.","Sì, per quietanze fino a euro 1000,00."
870,"Ai sensi dell'art. 820 del codice civile sono
frutti civili, tra gli altri:",Le rendite vitalizie.,"I prodotti delle miniere, cave e torbiere.",I prodotti agricoli.,La legna.
871,"In materia di condominio degli edifici, l'art.
1137 c.c. dispone che contro le deliberazioni
dell'assemblea contrarie alla legge o al
regolamento di condominio, ogni condomino
dissenziente può fare ricorso all'autorità
giudiziaria. Tale ricorso:","Non sospende l'esecuzione della
deliberazione, salvo che la sospensione sia
ordinata dall'autorità stessa.","Sospende in ogni caso l'esecuzione della
deliberazione.","Sospende l'esecuzione del provvedimento
solo se ha per oggetto l'effettuazione di spese
straordinarie.","Deve essere proposto a pena di decadenza
entro 60 giorni, che decorrono in ogni caso
dalla data della deliberazione."
872,"Dispone l'art. 1183 del codice civile che se
non è determinato il tempo in cui la
prestazione deve essere eseguita:",Il creditore può esigerla immediatamente.,"Il creditore può esigerla con un preavviso di
quindici giorni.","Il termine per l'adempimento è rimesso alla
volontà del debitore, salvo che non sia stato
messo in mora dal creditore.","Il termine per l'adempimento è stabilito dal
giudice, nel caso in cui il debitore non
provveda nonostante sia stato messo in mora
dal creditore."
873,"A mente dell'art. 1862 del codice civile, in
materia di rendita perpetua, l'alienazione
dell'immobile, se fatta a titolo oneroso:",È soggetta alle norme stabilite per la vendita.,"È soggetta alle norme stabilite per la
donazione.",È soggetta alle norme stabilite per l'usufrutto.,"È soggetta alle norme stabilite per il
comodato."
874,"Prevede l'art. 2943 del codice civile che la
prescrizione è interrotta dalla notificazione
dell'atto con il quale si inizia un giudizio. Nel
caso in cui il giudice adito sia incompetente,
l'interruzione della prescrizione si verifica
ugualmente?","Si, lo prevede espressamente il suddetto
articolo.","Sì, ad eccezione del caso in cui si tratti di
giudizio di cognizione.","Si, ma solo se si tratta di giudizio
conservativo o esecutivo.",No.
875,"In mancanza di diverso accordo, il debitore di
un'obbligazione alternativa si libera
eseguendo:","Una delle due prestazioni dedotte in
obbligazione.","La più onerosa tra le prestazioni dedotte in
obbligazione.",Tutte le prestazioni dedotte in obbligazione.,La prestazione richiesta dal creditore.
876,"È corretto affermare che, a norma dell'art. 5
del codice civile, gli atti di disposizione del
proprio corpo sono vietati anche quando
siano contrari al buon costume?",Sì.,"No, sono vietati solo quando cagionino una
diminuzione permanente della integrità fisica,
o quando siano altrimenti contrari alla legge e
all'ordine pubblico.","No, sono vietati solo quando siano contrari
alla legge e all'ordine pubblico.","No, gli atti di disposizione del proprio corpo
non sono mai vietati per ragioni di contrarietà
al buon costume in ossequio al principio
costituzionale della libertà delle persone
fisiche."
877,"Dispone l'art. 1184 del codice civile in merito
al termine dell'adempimento dell'obbligazione
che, se per l'adempimento dell'obbligazione è
fissato un termine, questo:","Si presume a favore del debitore, qualora non
risulti stabilito a favore del creditore o di
entrambi.","Si presume a favore del creditore, qualora
non risulti stabilito a favore del debitore.","Si presume a favore del debitore per le
obbligazioni pecuniarie, a favore del creditore
per tutte le altre.","Si presume a favore del creditore, se non
risulta stabilito a favore di entrambi."
878,"A norma dell'art. 1669 del codice civile,
quando si tratta di edifici o di altre cose
immobili destinate per loro natura a lunga
durata, l'appaltatore è responsabile nei
confronti del committente e dei suoi aventi
causa se l'opera, per vizio del suolo o per
difetto della costruzione, rovina in tutto o in
parte, ovvero presenta evidente pericolo di
rovina o gravi difetti, nel corso di:",Dieci anni dal compimento.,Cinque anni dal compimento.,Venti anni dal compimento.,Quindici anni dal compimento.
879,"È corretto affermare, a norma dell'art. 1866
del codice civile, che il riscatto della rendita
semplice e della rendita fondiaria si effettua
mediante il pagamento della somma che
risulta dalla capitalizzazione della rendita
annua sulla base dell'interesse legale?",Sì.,"No, il riscatto mediante il pagamento della
somma che risulta dalla capitalizzazione della
rendita annua sulla base dell'interesse legale
si effettua solo nel caso della rendita
semplice.","No, il riscatto mediante il pagamento della
somma che risulta dalla capitalizzazione della
rendita annua sulla base dell'interesse legale
si effettua solo nel caso della rendita
fondiaria.","No, l'art. 1866 del codice civile non disciplina
tale fattispecie."
880,"Indicare quale/i dei seguenti crediti rientra/no
tra quelli previsti dall'articolo 1246 del codice
civile in cui la compensazione non si verifica:
1) credito per la restituzione di cose di cui il
proprietario sia stato ingiustamente spogliato;
2) credito per la restituzione di cose
depositate o date in comodato; 3) credito
dichiarato impignorabile.",Tutti i tre crediti indicati.,Solo il n. 1 e il n. 2.,Solo il n. 1 e il n. 3.,Solo il n. 2 e il n. 3.
881,"Le norme del codice civile che regolano i
contratti si osservano anche per gli atti
unilaterali tra vivi?","Sì, limitatamente agli atti aventi contenuto
patrimoniale, in quanto compatibili e salvo
diverse disposizioni di legge.","Sì, limitatamente agli atti di contenuto non
patrimoniale in quanto compatibili.","No, in nessun caso.","Si, sempre."
882,"Ai sensi dell'art. 1873 del codice civile, la
rendita vitalizia:","Può costituirsi per la durata della vita di più
persone.","Può costituirsi solo per la durata della vita del
beneficiario e non di altra persona.","Non può costituirsi per la durata della vita di
più persone.","Non può avere durata superiore a cinquanta
anni."
883,"Quale delle seguenti affermazioni non è
conforme a quanto disposto dall'art. 1385 del
codice civile, in materia di caparra
confirmatoria?","Se al momento della conclusione del contratto
una parte dà all'altra, a titolo di caparra, una
somma di danaro o una quantità di altre cose
fungibili, la caparra, in caso di adempimento,
deve essere restituita e non può essere
imputata alla prestazione dovuta.","Se la parte che ha dato la caparra è
inadempiente, l'altra può recedere dal
contratto, ritenendo la caparra.","Se è inadempiente la parte che l'ha ricevuta,
l'altra può recedere dal contratto ed esigere il
doppio della caparra.","Se la parte che non è inadempiente preferisce
domandare l'esecuzione o la risoluzione del
contratto, il risarcimento del danno è regolato
dalle norme generali."
884,"L'art. 1426 del codice civile dispone che se il
minore ha con raggiri occultato la sua minore
età, il contratto:","Non è annullabile, ma la semplice
dichiarazione da lui fatta di essere
maggiorenne non è di ostacolo
all'impugnazione del contratto.",È nullo.,È annullabile.,È inefficace.
885,"Indicare quale/i dei seguenti contratti è/sono
compreso/i nell'elenco dell'art. 2643 del
codice civile, che individua gli atti soggetti a
trascrizione: 1) i contratti che costituiscono,
trasferiscono o modificano il diritto di
usufrutto su beni immobili, il diritto di
superficie, i diritti del concedente e
dell'enfiteuta; 2) i contratti di locazione di
beni immobili per una durata superiore a sei
anni; 3) i contratti di anticresi.",Il n. 1 e il n. 3.,Il n. 2 e il n. 3.,Il n. 1 e il n. 2.,Tutti i contratti di cui ai tre punti.
886,"Indicare quale/i delle seguenti affermazioni
è/sono prevista/e dall'articolo 1248 del codice
civile, in materia di compensazione: 1) il
fideiussore può opporre in compensazione il
debito che il creditore ha verso il debitore
principale; 2) il terzo che ha costituito
un'ipoteca o un pegno può opporre in
compensazione il debito che il creditore ha
verso il debitore principale; 3) il debitore, se
ha accettato puramente e semplicemente la
cessione che il creditore ha fatta delle sue
ragioni a un terzo, non può opporre al
cessionario la compensazione che avrebbe
potuto opporre al cedente; 4) la cessione non
accettata dal debitore, ma a questo notificata,
impedisce la compensazione dei crediti sorti
posteriormente alla notificazione.",La n. 3 e la n. 4.,"La n. 2, la n. 3 e la n. 4.","La n. 1, la n. 2 e la n. 3.",Tutte le quattro affermazioni.
887,"A norma dell'art. 2852 del codice civile,
l'ipoteca iscritta a garanzia di un credito
prende grado:",Dal momento della sua iscrizione.,Dal momento in cui il credito è sorto.,Decorsi dieci giorni dalla sua iscrizione.,"Dal momento della sua iscrizione, purché non
sia iscritta per un credito condizionale."
888,"Ai sensi dell'art. 818 del codice civile, le
pertinenze possono formare oggetto di
separati atti o rapporti giuridici rispetto alla
cosa principale?",Sì.,No.,"Sì, ma solo quando appartengono ad un
proprietario diverso dal proprietario della
cosa principale.","Sì, ma solo nei casi tassativamente indicati
dal predetto articolo."
889,"Dispone l'art. 1298 del codice civile che nei
rapporti interni l'obbligazione in solido si
divide tra i diversi debitori o tra i diversi
creditori, salvo che sia stata contratta
nell'interesse esclusivo di alcuno di essi. In tal
caso le parti di ciascuno si presumono uguali?","Sì, se non risulta diversamente.","Sì, sempre.","No, sono proporzionali alle rispettive quote.","No, sono quelle risultanti dal titolo e in
mancanza sono proporzionali alle rispettive
quote."
890,"Indicare quale/i dei seguenti atti è/sono
compreso/i nell'elenco dell'art. 2643 del
codice civile, che individua gli atti soggetti a
trascrizione: 1) i contratti di locazione di beni
immobili che hanno durata superiore a sei
anni; 2) gli atti e le sentenze da cui risulta
liberazione o cessione di pigioni o di fitti non
ancora scaduti, per un termine maggiore di
due anni; 3) i contratti di società e di
associazione con i quali si conferisce il
godimento di beni immobili o di altri diritti
reali immobiliari, quando la durata della
società o dell'associazione eccede i sei anni o
è indeterminata.",Nessuno degli atti di cui ai tre punti.,Il n. 1 e il n. 2.,Il n. 2 e il n. 3.,Il n. 1 e il n. 3.
891,"Dispone l'art. 516 c.c. che il diritto alla
separazione dei beni del defunto da quelli
dell'erede deve essere esercitato entro il
termine di:",Tre mesi dall'apertura della successione.,Tre mesi dall'accettazione dell'eredità.,"Sei mesi dalla iscrizione nel registro delle
successioni dell'accettazione dell'eredità con
beneficio d'inventario.",Dodici mesi dall'apertura della successione.
892,"È corretto affermare che, ai sensi dell'art.
1177 c.c., l'obbligazione di consegnare una
cosa determinata include anche quella di
custodirla fino alla consegna?","Si, l'obbligazione di consegnare una cosa
determinata include anche quella di custodirla
fino alla consegna.","Si, ma solo se pattuito dalle parti.","Si, ma solo se disposto dal giudice.","No, salvo che patti o usi non prevedano
diversamente."
893,"Trattando dei mezzi di conservazione della
garanzia patrimoniale, l'azione revocatoria, ai
sensi dell'art. 2903 del codice civile:",Si prescrive in cinque anni dalla data dell'atto.,È imprescrittibile.,Si prescrive in dieci anni dalla data dell'atto.,"Si prescrive in tre anni dalla data in cui il
diritto può essere fatto valere."
894,"Indicare quale/i dei seguenti contratti è/sono
compreso/i nell'elenco dell'art. 1350 del
codice civile, che individua gli atti che
devono farsi per iscritto, sotto pena di nullità:
1) i contratti di società o di associazione con i
quali si conferisce il godimento di beni
immobili o di altri diritti reali immobiliari per
un tempo eccedente i sei anni o per un tempo
indeterminato; 2) i contratti di anticresi; 3) i
contratti che costituiscono o modificano le
servitù prediali, il diritto di uso su beni
immobili e il diritto di abitazione.",Il n. 2 e il n. 3.,Il n. 1 e il n. 3.,Il n. 1 e il n. 2.,Tutti i contratti di cui ai tre punti.
895,"Indicare quale/i dei seguenti atti è/sono
compreso/i nell'elenco dell'art. 2643 del
codice civile, che individua gli atti soggetti a
trascrizione: 1) gli atti e le sentenze di
affrancazione del fondo enfiteutico; 2) ) gli
accordi di mediazione che accertano
l'usucapione con la sottoscrizione del
processo verbale autenticata da un pubblico
ufficiale a ciò autorizzato; 3) i provvedimenti
con i quali nell'esecuzione forzata si
trasferiscono la proprietà di beni immobili o
altri diritti reali immobiliari, eccettuato il caso
di vendita seguita nel processo di liberazione
degli immobili dalle ipoteche a favore del
terzo acquirente.",Tutti gli atti di cui ai tre punti.,Il n. 1 e il n. 2.,Il n. 1 e il n. 3.,Il n. 2 e il n. 3.
896,"La prescrizione quinquennale di cui all'art.
2948 del codice civile non si applica, tra
l'altro:","Alle azioni dirette all'esecuzione del
giudicato.","Al capitale nominale dei titoli di Stato emessi
al portatore.","Alle annualità delle rendite perpetue o
vitalizie.","Alle pigioni delle case, ai fitti dei beni rustici
e a ogni altro corrispettivo di locazioni."
897,"Con riguardo al contratto per persona da
nominare, l'art. 1401 del codice civile dispone
che nel momento della conclusione del
contratto una parte può riservarsi la facoltà di
nominare successivamente la persona che
deve acquistare i diritti e assumere gli
obblighi nascenti dal contratto stesso. A
norma del successivo art. 1402 la
dichiarazione di nomina deve essere
comunicata all'altra parte nel termine di:","Tre giorni dalla stipulazione del contratto, se
le parti non hanno stabilito un termine
diverso.","Cinque giorni dalla stipulazione del contratto,
se le parti non hanno stabilito un termine
diverso.","Sette giorni dalla stipulazione del contratto,
se le parti non hanno stabilito un termine
diverso.","Dieci giorni dalla stipulazione del contratto,
se le parti non hanno stabilito un termine
diverso."
898,"A norma dell'art. 1032 del codice civile, la
servitù, in mancanza di contratto, può essere
costituita con sentenza?","Sì, quando in forza di legge, il proprietario di
un fondo ha diritto di ottenere da parte del
proprietario di un altro fondo la costituzione
di una servitù.","Sì, sempre.","No, può essere costituita solo con atto
dell'autorità amministrativa.","Sì, ma solo nei casi tassativamente indicati
dal 2° comma del predetto art. 1032."
899,"L'art. 970 del codice civile dispone che il
diritto dell'enfiteuta si prescrive per effetto
del non uso protratto:",Per venti anni.,Per quindici anni.,Per dieci anni.,Per cinque anni.
900,"Salvo che il fatto costituisca reato, quale è il
termine di prescrizione dell'azione di
rescissione del contratto, a norma dell'art.
1449 del codice civile?",Un anno.,Due anni.,Dieci anni.,Cinque anni.
901,"A norma dell'art. 2034 del codice civile, è
corretto affermare che non è ammessa la
ripetizione di quanto è stato spontaneamente
prestato in esecuzione di doveri morali o
sociali?","Sì, salvo che la prestazione sia stata eseguita
da un incapace.","No, la ripetizione è ammessa solo nel caso del
pagamento del debito prescritto.","Sì, sempre.","No, la ripetizione è ammessa solo nel caso del
pagamento del debito di gioco o di
scommessa."
902,"In base all'art. 826 del codice civile, fanno
parte del patrimonio indisponibile dello Stato:","Le cose d'interesse storico, archeologico,
paletnologico, paleontologico e artistico, da
chiunque e in qualunque modo ritrovate nel
sottosuolo.",Le opere destinate alla difesa nazionale.,"Le strade, le autostrade e le strade ferrate.","Le raccolte dei musei, delle pinacoteche,
degli archivi e delle biblioteche."
903,"Ai sensi dell'art. 822, 2° comma, del codice
civile, le autostrade e le strade ferrate:","Fanno parte del demanio pubblico se
appartengono allo Stato.","Appartengono allo Stato e fanno parte del
patrimonio indisponibile.","Fanno sempre parte del demanio pubblico,
anche se non appartengono allo Stato.","Fanno parte del patrimonio indisponibile
dello Stato e degli enti pubblici territoriali."
904,"A norma dell'art. 1344 del codice civile, è
corretto affermare che la causa del contratto
in frode alla legge si reputa illecita?","Sì, si reputa illecita la causa quando il
contratto costituisce il mezzo per eludere
l'applicazione di una norma imperativa.","No, si reputa illecita la causa del contratto
solo quando è contraria al buon costume.","No, si reputa illecita la causa del contratto
solo quando è contraria a norme imperative.","No, si reputa illecita la causa del contratto
solo quando è contraria all'ordine pubblico."
905,"Dopo aver stabilito all'art. 1326 che il
contratto è concluso nel momento in cui chi
ha fatto la proposta ha conoscenza
dell'accettazione dell'altra parte, il codice
civile (all'art. 1335) stabilisce che
l'accettazione si reputa conosciuta:","Nel momento in cui giunge all'indirizzo del
destinatario, se questi non prova di essere
stato, senza sua colpa, nell'impossibilità di
averne notizia.",Nel momento in cui è formulata.,"Tre giorni dopo essere giunta all'indirizzo del
destinatario.","In ogni caso nel momento in cui giunge
all'indirizzo del destinatario."
906,"Nella vendita di cose immobili, ai sensi
dell'art. 1537 del codice civile, quando un
determinato immobile è venduto con
l'indicazione della sua misura e per un prezzo
stabilito in ragione di un tanto per ogni unità
di misura, il compratore se la misura effettiva
dell'immobile è inferiore a quella indicata nel
contratto:",Ha diritto ad una riduzione.,"Deve comunque corrispondere l'importo
dedotto nel contratto.",Può chiedere la risoluzione del contratto.,"Può corrispondere l'importo dedotto nel
contratto diminuito al massimo di un terzo
dello stesso importo."
907,"Indicare quale/i delle seguenti affermazioni
è/sono conforme/i al disposto dell'art. 1660
del codice civile, in materia di appalto: 1) Se
per l'esecuzione dell'opera a regola d'arte è
necessario apportare variazioni al progetto e
le parti non si accordano, spetta al giudice di
determinare le variazioni da introdurre e le
correlative variazioni del prezzo; 2) Se
l'importo delle variazioni supera il quarto del
prezzo complessivo convenuto, l'appaltatore
può recedere dal contratto e può ottenere,
secondo le circostanze, un'equa indennità; 3)
Se le variazioni sono di notevole entità, il
committente può recedere dal contratto senza
corrispondere alcun indennizzo.",La n. 1.,La n. 2 e la n. 3.,La n. 1 e la n. 2.,Tutte le tre affermazioni.
908,"In base alla disciplina del codice civile in
materia di prescrizioni presuntive, il diritto di
tutti coloro che danno alloggio, con o senza
pensione, si prescrive: (art. 2954).",In sei mesi.,In tre mesi.,In diciotto mesi.,In un anno.
